kind,truth_class,true_value,sample_size,seed,mode,evaluation_batch_id,mean,radius,decision_value,alpha,accepted,false_accept,false_reject,evaluation_episodes
direction,1,0.06,128,2199,empirical,2edb504882760a82431473cc6a8947bc6882b27a5bc24bbd00dbaf5ab91d6980,0.04828125000000002,4.231088082359859,0.04828125000000002,6.485084306095979e-05,True,False,False,128
direction,1,0.06,128,2199,hoeffding,2edb504882760a82431473cc6a8947bc6882b27a5bc24bbd00dbaf5ab91d6980,0.04828125000000002,4.231088082359859,-4.1828068323598595,6.485084306095979e-05,False,False,True,128
direction,1,0.06,512,2000,empirical,a075b0712706e4ac36ec0228b51ea919142db25bb7bbe2d17439e1bb74d0aa5a,0.05574218750000002,2.1155440411799296,0.05574218750000002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2000,hoeffding,a075b0712706e4ac36ec0228b51ea919142db25bb7bbe2d17439e1bb74d0aa5a,0.05574218750000002,2.1155440411799296,-2.0598018536799296,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2001,empirical,4818447c1e0e449feb53ee2f460068a940ef6824a3ef50b46e6ee243a48debf9,0.05597656250000001,2.1155440411799296,0.05597656250000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2001,hoeffding,4818447c1e0e449feb53ee2f460068a940ef6824a3ef50b46e6ee243a48debf9,0.05597656250000001,2.1155440411799296,-2.0595674786799294,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2002,empirical,ed889fa59e54dbb54a007f878df34d14bfcc23ce71e8d4f817a063abb3140ae0,0.08192708333333334,2.1155440411799296,0.08192708333333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2002,hoeffding,ed889fa59e54dbb54a007f878df34d14bfcc23ce71e8d4f817a063abb3140ae0,0.08192708333333334,2.1155440411799296,-2.033616957846596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2003,empirical,7f90d4816fd8df4539f16512058c5872015e5637821565fce40cd35582d8c00d,0.05406250000000001,2.1155440411799296,0.05406250000000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2003,hoeffding,7f90d4816fd8df4539f16512058c5872015e5637821565fce40cd35582d8c00d,0.05406250000000001,2.1155440411799296,-2.0614815411799294,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2004,empirical,cce575eebb770082dae91a913d8d25e256dc26b3c08c4f8fbbdb6d1d97f38cdb,0.05370117187500002,2.1155440411799296,0.05370117187500002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2004,hoeffding,cce575eebb770082dae91a913d8d25e256dc26b3c08c4f8fbbdb6d1d97f38cdb,0.05370117187500002,2.1155440411799296,-2.0618428693049293,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2005,empirical,b33ef839d4cbf0117706fcf05581427bef0249703c407f01b7e3a395cd0a8f41,0.061660156250000014,2.1155440411799296,0.061660156250000014,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2005,hoeffding,b33ef839d4cbf0117706fcf05581427bef0249703c407f01b7e3a395cd0a8f41,0.061660156250000014,2.1155440411799296,-2.0538838849299297,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2006,empirical,2644b454701aa65569c184854013605901cbeee3af3f55b03ff40a5ae395e3e2,0.05867513020833334,2.1155440411799296,0.05867513020833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2006,hoeffding,2644b454701aa65569c184854013605901cbeee3af3f55b03ff40a5ae395e3e2,0.05867513020833334,2.1155440411799296,-2.056868910971596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2007,empirical,48f0363cde93af2adbd6bd170de2a96695517bd72fff5f28ef1f5a34e10ea98d,0.05968750000000002,2.1155440411799296,0.05968750000000002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2007,hoeffding,48f0363cde93af2adbd6bd170de2a96695517bd72fff5f28ef1f5a34e10ea98d,0.05968750000000002,2.1155440411799296,-2.0558565411799297,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2008,empirical,ab0d0ee8e16bd397a6a7c55220b0e539c7276450bf8ebe03edc04208c4f9b5e6,0.04922526041666668,2.1155440411799296,0.04922526041666668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2008,hoeffding,ab0d0ee8e16bd397a6a7c55220b0e539c7276450bf8ebe03edc04208c4f9b5e6,0.04922526041666668,2.1155440411799296,-2.066318780763263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2009,empirical,517a49135b32aca028ed03090eefce323ffd0227a35e5aef1e411720663755aa,0.05646484375000001,2.1155440411799296,0.05646484375000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2009,hoeffding,517a49135b32aca028ed03090eefce323ffd0227a35e5aef1e411720663755aa,0.05646484375000001,2.1155440411799296,-2.0590791974299294,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2010,empirical,90f1b2b82577ac44340694c6dcd80cb9180ba29a7fd4abae721259fbc72e9f59,0.06734700520833334,2.1155440411799296,0.06734700520833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2010,hoeffding,90f1b2b82577ac44340694c6dcd80cb9180ba29a7fd4abae721259fbc72e9f59,0.06734700520833334,2.1155440411799296,-2.0481970359715964,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2011,empirical,52ef63ff480c5036de3abfe2335194a617702714dc1fe193885771d52816cdc9,0.06438802083333334,2.1155440411799296,0.06438802083333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2011,hoeffding,52ef63ff480c5036de3abfe2335194a617702714dc1fe193885771d52816cdc9,0.06438802083333334,2.1155440411799296,-2.051156020346596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2012,empirical,01ca406d2be6ac819db2eb8260f7f640aa5c9f367cffa2a500460267022637e6,0.07471679687500002,2.1155440411799296,0.07471679687500002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2012,hoeffding,01ca406d2be6ac819db2eb8260f7f640aa5c9f367cffa2a500460267022637e6,0.07471679687500002,2.1155440411799296,-2.0408272443049293,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2013,empirical,fbac0d13f731870e508c4ee8024936e137a3d2a6b402e32635aab126f3e19edd,0.07083007812500001,2.1155440411799296,0.07083007812500001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2013,hoeffding,fbac0d13f731870e508c4ee8024936e137a3d2a6b402e32635aab126f3e19edd,0.07083007812500001,2.1155440411799296,-2.0447139630549294,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2014,empirical,35f2725e3925c5797a28f0b39d3ece0d2c8bc45810e1d734eec3a634a0b08e4f,0.07421223958333334,2.1155440411799296,0.07421223958333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2014,hoeffding,35f2725e3925c5797a28f0b39d3ece0d2c8bc45810e1d734eec3a634a0b08e4f,0.07421223958333334,2.1155440411799296,-2.041331801596596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2015,empirical,e9c4bcb545015900dd162922e1c06881511033b25044dc542e11af424cef3fb4,0.04574869791666668,2.1155440411799296,0.04574869791666668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2015,hoeffding,e9c4bcb545015900dd162922e1c06881511033b25044dc542e11af424cef3fb4,0.04574869791666668,2.1155440411799296,-2.0697953432632628,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2016,empirical,b61576c59a1d23e013f8a93e21394c739743637a8493500cf2329144e7bab7e3,0.06711263020833334,2.1155440411799296,0.06711263020833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2016,hoeffding,b61576c59a1d23e013f8a93e21394c739743637a8493500cf2329144e7bab7e3,0.06711263020833334,2.1155440411799296,-2.048431410971596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2017,empirical,2aa7cd7384b57bd6f50e67ea7ef0aa31df5ff13eb5a173ae6f6ea73656a715c2,0.05212239583333334,2.1155440411799296,0.05212239583333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2017,hoeffding,2aa7cd7384b57bd6f50e67ea7ef0aa31df5ff13eb5a173ae6f6ea73656a715c2,0.05212239583333334,2.1155440411799296,-2.063421645346596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2018,empirical,49a2a3600dfd864eb6b8520e77e20ab4de342b62d0d82cd618849436c63f9857,0.04071614583333334,2.1155440411799296,0.04071614583333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2018,hoeffding,49a2a3600dfd864eb6b8520e77e20ab4de342b62d0d82cd618849436c63f9857,0.04071614583333334,2.1155440411799296,-2.0748278953465964,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2019,empirical,0a587f0e10918700b0825e868ab3aa1093d6d8c5d2bec25b89e3d085c8c685ab,0.03988932291666668,2.1155440411799296,0.03988932291666668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2019,hoeffding,0a587f0e10918700b0825e868ab3aa1093d6d8c5d2bec25b89e3d085c8c685ab,0.03988932291666668,2.1155440411799296,-2.0756547182632628,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2020,empirical,bb201ca5a72ea80fbf43896698771215f4e95ecb1032236d24e7cedf96273005,0.05174153645833335,2.1155440411799296,0.05174153645833335,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2020,hoeffding,bb201ca5a72ea80fbf43896698771215f4e95ecb1032236d24e7cedf96273005,0.05174153645833335,2.1155440411799296,-2.063802504721596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2021,empirical,b0094251e34a4ff0ff8188d755f6f4dd4b622fd785ef0cf514bd4e126d4dfe4c,0.06618489583333334,2.1155440411799296,0.06618489583333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2021,hoeffding,b0094251e34a4ff0ff8188d755f6f4dd4b622fd785ef0cf514bd4e126d4dfe4c,0.06618489583333334,2.1155440411799296,-2.049359145346596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2022,empirical,563db92806cc25811cb31865d5b937af7b0a2aa3f444ae36d8ac3b72e7e520bb,0.059596354166666685,2.1155440411799296,0.059596354166666685,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2022,hoeffding,563db92806cc25811cb31865d5b937af7b0a2aa3f444ae36d8ac3b72e7e520bb,0.059596354166666685,2.1155440411799296,-2.055947687013263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2023,empirical,6f5bd64fea2cbe236571a4a257c6b4f78bb5531d2c5e8cee722de7717234a5c5,0.05446614583333334,2.1155440411799296,0.05446614583333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2023,hoeffding,6f5bd64fea2cbe236571a4a257c6b4f78bb5531d2c5e8cee722de7717234a5c5,0.05446614583333334,2.1155440411799296,-2.061077895346596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2024,empirical,7a5285375736b5e8700b368961defe79157d85d40a718fc00c7db07e6fbd2b36,0.08706705729166668,2.1155440411799296,0.08706705729166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2024,hoeffding,7a5285375736b5e8700b368961defe79157d85d40a718fc00c7db07e6fbd2b36,0.08706705729166668,2.1155440411799296,-2.028476983888263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2025,empirical,f99d4e27a34509611e72d6a87906479dbbbb1e6a7112f6ca2520b61557488db7,0.06880533854166668,2.1155440411799296,0.06880533854166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2025,hoeffding,f99d4e27a34509611e72d6a87906479dbbbb1e6a7112f6ca2520b61557488db7,0.06880533854166668,2.1155440411799296,-2.046738702638263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2026,empirical,a8caaf486095f147bc350c534e2244cc5d534105164ccb9b7bd817bdcff8bb56,0.06943359375000002,2.1155440411799296,0.06943359375000002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2026,hoeffding,a8caaf486095f147bc350c534e2244cc5d534105164ccb9b7bd817bdcff8bb56,0.06943359375000002,2.1155440411799296,-2.0461104474299296,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2027,empirical,053b82b45c08bdd671b364b90eebdec5c02f2db388ed0507e69080b04c025189,0.07424153645833335,2.1155440411799296,0.07424153645833335,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2027,hoeffding,053b82b45c08bdd671b364b90eebdec5c02f2db388ed0507e69080b04c025189,0.07424153645833335,2.1155440411799296,-2.041302504721596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2028,empirical,482cd8ebc600b399221a3bf61c9bcad8c9e2a6fba8d9e8524c5365d93b587069,0.04581380208333335,2.1155440411799296,0.04581380208333335,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2028,hoeffding,482cd8ebc600b399221a3bf61c9bcad8c9e2a6fba8d9e8524c5365d93b587069,0.04581380208333335,2.1155440411799296,-2.069730239096596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2029,empirical,30f916967bc12f2ed593b42e78f1f1ed3cad3a226544a0ba06fdc14fa9b9c307,0.06897135416666668,2.1155440411799296,0.06897135416666668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2029,hoeffding,30f916967bc12f2ed593b42e78f1f1ed3cad3a226544a0ba06fdc14fa9b9c307,0.06897135416666668,2.1155440411799296,-2.046572687013263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2030,empirical,a4ad9df50a49de08a0f8e707119cfcb1478f542d12a601fedd86e0007cd85cb1,0.07072916666666668,2.1155440411799296,0.07072916666666668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2030,hoeffding,a4ad9df50a49de08a0f8e707119cfcb1478f542d12a601fedd86e0007cd85cb1,0.07072916666666668,2.1155440411799296,-2.044814874513263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2031,empirical,27c811ad2ae1a688d0e612d793e8347096724e28d4b6d6434009b501f1508e5f,0.06803385416666669,2.1155440411799296,0.06803385416666669,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2031,hoeffding,27c811ad2ae1a688d0e612d793e8347096724e28d4b6d6434009b501f1508e5f,0.06803385416666669,2.1155440411799296,-2.047510187013263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2032,empirical,5c6a8dc08cdc6666cf94d2d8a82232e6edec967e18163d1d23a250ab095e48fc,0.04974934895833334,2.1155440411799296,0.04974934895833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2032,hoeffding,5c6a8dc08cdc6666cf94d2d8a82232e6edec967e18163d1d23a250ab095e48fc,0.04974934895833334,2.1155440411799296,-2.0657946922215964,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2033,empirical,2823b5fa8c6adcd72a8c15181fe96e885e7f76316b2792336906750f74ee978d,0.05925455729166668,2.1155440411799296,0.05925455729166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2033,hoeffding,2823b5fa8c6adcd72a8c15181fe96e885e7f76316b2792336906750f74ee978d,0.05925455729166668,2.1155440411799296,-2.056289483888263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2034,empirical,22da5f58c5b58a3cd8539de4dc128f8401d9f146ee0f59995e64d2e250d17907,0.07527669270833334,2.1155440411799296,0.07527669270833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2034,hoeffding,22da5f58c5b58a3cd8539de4dc128f8401d9f146ee0f59995e64d2e250d17907,0.07527669270833334,2.1155440411799296,-2.040267348471596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2035,empirical,68697e57c57abd87382650f3638d20a496f6d31b7ac750bf80a74da35c141424,0.07550781250000002,2.1155440411799296,0.07550781250000002,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2035,hoeffding,68697e57c57abd87382650f3638d20a496f6d31b7ac750bf80a74da35c141424,0.07550781250000002,2.1155440411799296,-2.0400362286799294,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2036,empirical,58b41f6b77173cc87fe6854d124cae3c1d864a1592a846461aed91a4c03cf03d,0.07715169270833336,2.1155440411799296,0.07715169270833336,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2036,hoeffding,58b41f6b77173cc87fe6854d124cae3c1d864a1592a846461aed91a4c03cf03d,0.07715169270833336,2.1155440411799296,-2.038392348471596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2037,empirical,e06d9f0ccd72c6766d7dc1b12fbb5335c9d1dbd349ab0c762926e0cfd7670300,0.04779622395833334,2.1155440411799296,0.04779622395833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2037,hoeffding,e06d9f0ccd72c6766d7dc1b12fbb5335c9d1dbd349ab0c762926e0cfd7670300,0.04779622395833334,2.1155440411799296,-2.0677478172215964,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2038,empirical,6d783bcd48a270652ade66594aca5b2666720780745e8b6ed7de7e4c3cc60795,0.05921223958333335,2.1155440411799296,0.05921223958333335,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2038,hoeffding,6d783bcd48a270652ade66594aca5b2666720780745e8b6ed7de7e4c3cc60795,0.05921223958333335,2.1155440411799296,-2.0563318015965963,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2039,empirical,702678ce8da27f382b239565085cca23d2271fbe0e53d55c500f380399ff06e0,0.07305989583333336,2.1155440411799296,0.07305989583333336,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2039,hoeffding,702678ce8da27f382b239565085cca23d2271fbe0e53d55c500f380399ff06e0,0.07305989583333336,2.1155440411799296,-2.042484145346596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2040,empirical,65c66ca917fc3a50fd7b179778d3dccd0d94e8bedc8e8c53772e755b6e1829a7,0.05171875000000001,2.1155440411799296,0.05171875000000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2040,hoeffding,65c66ca917fc3a50fd7b179778d3dccd0d94e8bedc8e8c53772e755b6e1829a7,0.05171875000000001,2.1155440411799296,-2.0638252911799295,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2041,empirical,d2dfa530f443db83abd161b17a559fad7111049fe4afaaf769fed91d9957dca9,0.056813151041666676,2.1155440411799296,0.056813151041666676,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2041,hoeffding,d2dfa530f443db83abd161b17a559fad7111049fe4afaaf769fed91d9957dca9,0.056813151041666676,2.1155440411799296,-2.058730890138263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2042,empirical,dbae05814ac9757ad3b00aaea9607c35eb3e9f0a245edaba6db443a40f42d722,0.048235677083333345,2.1155440411799296,0.048235677083333345,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2042,hoeffding,dbae05814ac9757ad3b00aaea9607c35eb3e9f0a245edaba6db443a40f42d722,0.048235677083333345,2.1155440411799296,-2.067308364096596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2043,empirical,da7d86361223ae0b49e3addfc5a0be8c204eb791eb15c71624ecc963416edc1f,0.047662760416666686,2.1155440411799296,0.047662760416666686,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2043,hoeffding,da7d86361223ae0b49e3addfc5a0be8c204eb791eb15c71624ecc963416edc1f,0.047662760416666686,2.1155440411799296,-2.0678812807632627,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2044,empirical,3c08a913255da7f4b561a85c58528a3a342173fa0972ece6e2a0bee1160ae859,0.07263346354166669,2.1155440411799296,0.07263346354166669,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2044,hoeffding,3c08a913255da7f4b561a85c58528a3a342173fa0972ece6e2a0bee1160ae859,0.07263346354166669,2.1155440411799296,-2.042910577638263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2045,empirical,ed2db7a845e62fd7fb9c2f622d7d4ea6a00d42755a9225e215c6db966f004998,0.052379557291666684,2.1155440411799296,0.052379557291666684,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2045,hoeffding,ed2db7a845e62fd7fb9c2f622d7d4ea6a00d42755a9225e215c6db966f004998,0.052379557291666684,2.1155440411799296,-2.063164483888263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2046,empirical,175a56b53a397b356f0c4715dcca58a364ba2fba567814e9c9aa816bb171bc61,0.05725585937500001,2.1155440411799296,0.05725585937500001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2046,hoeffding,175a56b53a397b356f0c4715dcca58a364ba2fba567814e9c9aa816bb171bc61,0.05725585937500001,2.1155440411799296,-2.0582881818049295,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2047,empirical,f629dcfb05bd7136d9a371d714b1911e5586e0af9501e769f25aae41d94a88d6,0.06276692708333334,2.1155440411799296,0.06276692708333334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2047,hoeffding,f629dcfb05bd7136d9a371d714b1911e5586e0af9501e769f25aae41d94a88d6,0.06276692708333334,2.1155440411799296,-2.052777114096596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2048,empirical,a5d191496e671d7b02ed888684f40007a3b44643c5b887b0e30a44cdff154b3d,0.06535481770833335,2.1155440411799296,0.06535481770833335,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2048,hoeffding,a5d191496e671d7b02ed888684f40007a3b44643c5b887b0e30a44cdff154b3d,0.06535481770833335,2.1155440411799296,-2.0501892234715964,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2049,empirical,d34403f986dfd8a407e8d5b4c01951b4c0fa0023ce2fc0871a706d4ee5d205b2,0.049947916666666675,2.1155440411799296,0.049947916666666675,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2049,hoeffding,d34403f986dfd8a407e8d5b4c01951b4c0fa0023ce2fc0871a706d4ee5d205b2,0.049947916666666675,2.1155440411799296,-2.065596124513263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2050,empirical,648537dca4742170b6555ac8cf06bed544af3b69ffad6e9f000c615ba2a3b23a,0.06292968750000001,2.1155440411799296,0.06292968750000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2050,hoeffding,648537dca4742170b6555ac8cf06bed544af3b69ffad6e9f000c615ba2a3b23a,0.06292968750000001,2.1155440411799296,-2.0526143536799295,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2051,empirical,ad7de665e1afae82d93dcaea091854ad97226dc95e0777e99b8733ef1b5d7026,0.05000325520833334,2.1155440411799296,0.05000325520833334,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2051,hoeffding,ad7de665e1afae82d93dcaea091854ad97226dc95e0777e99b8733ef1b5d7026,0.05000325520833334,2.1155440411799296,-2.065540785971596,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2052,empirical,1c13d062cf9e34be7d9c6bae23ab8c14ee5eb4a6f5ef07ac9caf06979aed6b57,0.062262369791666675,2.1155440411799296,0.062262369791666675,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2052,hoeffding,1c13d062cf9e34be7d9c6bae23ab8c14ee5eb4a6f5ef07ac9caf06979aed6b57,0.062262369791666675,2.1155440411799296,-2.053281671388263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2053,empirical,0d312310613ca764919fac41c811cb2ea96780b330686523a5039014dd1619ed,0.06800781250000001,2.1155440411799296,0.06800781250000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2053,hoeffding,0d312310613ca764919fac41c811cb2ea96780b330686523a5039014dd1619ed,0.06800781250000001,2.1155440411799296,-2.0475362286799297,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2054,empirical,1e59a2c441f32a6044aa64fd776cf1e60db9137366354f7696979aeb1af81570,0.06963541666666667,2.1155440411799296,0.06963541666666667,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2054,hoeffding,1e59a2c441f32a6044aa64fd776cf1e60db9137366354f7696979aeb1af81570,0.06963541666666667,2.1155440411799296,-2.0459086245132627,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2055,empirical,8ff322fff09fed414045e612173ac90d2659a7592794d68ddd865d4e319e4fd7,0.06849283854166668,2.1155440411799296,0.06849283854166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2055,hoeffding,8ff322fff09fed414045e612173ac90d2659a7592794d68ddd865d4e319e4fd7,0.06849283854166668,2.1155440411799296,-2.047051202638263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2056,empirical,c30805031fa07d155590b7d57ca2eb1a5b78485397b5833e906bf0a82005889d,0.04829752604166668,2.1155440411799296,0.04829752604166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2056,hoeffding,c30805031fa07d155590b7d57ca2eb1a5b78485397b5833e906bf0a82005889d,0.04829752604166668,2.1155440411799296,-2.067246515138263,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2057,empirical,9038571e1bb451f3cee3e60724075df007629cf76fe31cd94043bda46212ddea,0.06929687500000001,2.1155440411799296,0.06929687500000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2057,hoeffding,9038571e1bb451f3cee3e60724075df007629cf76fe31cd94043bda46212ddea,0.06929687500000001,2.1155440411799296,-2.0462471661799295,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2058,empirical,2bee88b8f9223d094d355aa6dd77b51f46ed5d15dcf5ae3b48d9cf2158d584ca,0.04648111979166668,2.1155440411799296,0.04648111979166668,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2058,hoeffding,2bee88b8f9223d094d355aa6dd77b51f46ed5d15dcf5ae3b48d9cf2158d584ca,0.04648111979166668,2.1155440411799296,-2.0690629213882628,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2059,empirical,68264f1208d92ba4f42770884e87ace40670dbc6b4677ff44653d89156561237,0.05093750000000001,2.1155440411799296,0.05093750000000001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2059,hoeffding,68264f1208d92ba4f42770884e87ace40670dbc6b4677ff44653d89156561237,0.05093750000000001,2.1155440411799296,-2.0646065411799297,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2060,empirical,6de36a7d768a960e803ff457452f99f46459df0b5b22dc558c3fcd2cfa58b379,0.06434570312500001,2.1155440411799296,0.06434570312500001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2060,hoeffding,6de36a7d768a960e803ff457452f99f46459df0b5b22dc558c3fcd2cfa58b379,0.06434570312500001,2.1155440411799296,-2.0511983380549297,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2061,empirical,94db210952394be3a94a100a7a5789b9d611ba8d5caed53f3538f735da8dede8,0.05629882812500001,2.1155440411799296,0.05629882812500001,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2061,hoeffding,94db210952394be3a94a100a7a5789b9d611ba8d5caed53f3538f735da8dede8,0.05629882812500001,2.1155440411799296,-2.0592452130549295,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2062,empirical,06d56007cace7b423939cb9ce2290f0562ee94956c1e8ef2bf1a3ba741c1168e,0.057617187500000014,2.1155440411799296,0.057617187500000014,6.485084306095979e-05,True,False,False,512
direction,1,0.06,512,2062,hoeffding,06d56007cace7b423939cb9ce2290f0562ee94956c1e8ef2bf1a3ba741c1168e,0.057617187500000014,2.1155440411799296,-2.0579268536799296,6.485084306095979e-05,False,False,True,512
direction,1,0.06,512,2063,empirical,536f6ed416ac3f25df2871c7ecd833e71e0face7999ab42e35f817e3a82ce540,0.060716145833333346,2.1155440411799296,0.060716145833333346,6.485084306095979e-05,True,False,False,512
