experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,seconds,0.017257189989322796,0.0032646920904024095,20,0.01594231924493215,0.018708507353876483,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,learned_q_0,0.16184827478767766,0.31791117053584295,20,0.023236487353917673,0.2944675496373465,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,learned_q_1,0.4201783399511534,0.2384559228736152,20,0.31036816819630375,0.5151219333292392,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,candidate_p_0,0.3133626894575745,0.010174269992281722,20,0.3087837577887977,0.3175807231166257,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,candidate_p_1,0.7128563014736213,0.009734100222957927,20,0.7084890121638641,0.7168802372767743,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,source_direction_error,0.06479645941567201,0.07087894998605476,20,0.035038925702452046,0.09499760313857682,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,source_exact_score,0.0017315405843279098,0.07087894998605478,20,-0.028469603138576948,0.031489074297547874,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,replayed_source_episodes,32.0,0.0,20,32.0,32.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,source_steps_total,532.0,0.0,20,532.0,532.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,ideal_return_gain,0.03537876561801473,0.02157830326092101,20,0.025754674378622992,0.044212644218388455,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,actual_return_gain,0.028991091593510175,0.022472381360302135,20,0.018903943034126135,0.038428177216710595,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,learned_direction_derivative,0.31800007688182713,0.18745926001855992,20,0.23252964849050245,0.3930665216133758,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1000,AN,False,projected_direction_derivative,0.25550486751747914,0.18951475638541532,20,0.17163665298539368,0.33336985469496244,training_seed_or_data_batch,False
