experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-T,DA,,,,,,False,return_gain,-0.006503892390082228,0.013367572647203776,10,-0.01163096305867988,0.0027934950996254706,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,source_steps_total,2073.6,11.187294380481617,10,2067.2,2080.0,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,source_steps_return_check,25.6,11.187294380481617,10,19.2,32.0,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,eta,0.07100000000000001,0.032812599206199236,10,0.051000000000000004,0.09,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,attempts,1.6,0.6992058987801011,10,1.2,2.0,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,return_check_gain,0.16,0.1948725446079445,10,0.05500000000000001,0.2775,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,return_check_standard_error,0.23436512853171926,0.24658507699981527,10,0.09409269339316625,0.3852426764854958,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,target_true_coefficient_0,-0.25999999999999995,5.851389114294502e-17,10,-0.25999999999999995,-0.25999999999999995,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,target_true_coefficient_1,0.03999999999999998,0.0,10,0.03999999999999998,0.03999999999999998,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,frozen_actor_p_0,0.33246906198515286,0.03300027298352198,10,0.310781056472347,0.34918067649664036,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,frozen_actor_p_1,0.7313556887158785,0.014194455124396448,10,0.722801497783104,0.7395591435691086,training_seed_or_data_batch,False,composition,4,2
P-T,DA,,,,,,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_path_derivative,0.8849599881836371,0.06307037807727797,10,0.8450705145901309,0.9049050076013971,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_normalized_path_derivative,0.22123999704590927,0.015767594519319493,10,0.21126762864753273,0.22622625190034928,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,return,0.3627332698287053,0.043534808418172595,10,0.33607856900005023,0.38938787550518855,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,return_gain,0.08113326982870536,0.0435348084181726,10,0.05447856900005022,0.10778787550518865,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,source_steps_total,2073.6,11.187294380481617,10,2067.2,2080.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,source_steps_return_check,25.6,11.187294380481617,10,19.2,32.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,eta,0.07100000000000001,0.032812599206199236,10,0.051000000000000004,0.09,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,attempts,1.6,0.6992058987801011,10,1.2,2.0,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,return_check_gain,0.16,0.1948725446079445,10,0.05500000000000001,0.2775,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,return_check_standard_error,0.23436512853171926,0.24658507699981527,10,0.09409269339316625,0.3852426764854958,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,frozen_actor_p_0,0.33246906198515286,0.03300027298352198,10,0.310781056472347,0.34918067649664036,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,frozen_actor_p_1,0.7313556887158785,0.014194455124396448,10,0.722801497783104,0.7395591435691086,training_seed_or_data_batch,False,composition,4,4
P-T,DA,,,,,,False,target_plus_type_probability,0.4,0.0,10,0.4,0.4,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,density_ratio,1.4999999999999998,0.0,10,1.4999999999999998,1.4999999999999998,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,semantic_drift,0.08601599999999991,1.4628472785736255e-17,10,0.08601599999999991,0.08601599999999991,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,target_local_energy,0.03460799999999999,7.314236392868128e-18,10,0.03460799999999999,0.03460799999999999,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,target_path_derivative,-0.8021804272693835,0.6149361866155325,10,-0.9966443782648613,-0.413258027586796,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,target_normalized_path_derivative,-0.1336967378782306,0.10248936443592208,10,-0.16610739637747687,-0.06887633793113267,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,old_return,0.3744,0.0,10,0.3744,0.3744,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,return,0.35488832282975336,0.040102717941611334,10,0.33950711082396035,0.3827804852988764,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,return_gain,-0.0195116771702467,0.040102717941611334,10,-0.03489288917603965,0.008380485298876405,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,source_steps_total,2073.6,11.187294380481617,10,2067.2,2080.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,source_steps_return_check,25.6,11.187294380481617,10,19.2,32.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,eta,0.07100000000000001,0.032812599206199236,10,0.051000000000000004,0.09,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,attempts,1.6,0.6992058987801011,10,1.2,2.0,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,return_check_gain,0.16,0.1948725446079445,10,0.05500000000000001,0.2775,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,return_check_standard_error,0.23436512853171926,0.24658507699981527,10,0.09409269339316625,0.3852426764854958,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,target_true_coefficient_0,-0.25999999999999995,5.851389114294502e-17,10,-0.25999999999999995,-0.25999999999999995,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,target_true_coefficient_1,0.03999999999999998,0.0,10,0.03999999999999998,0.03999999999999998,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,frozen_actor_p_0,0.33246906198515286,0.03300027298352198,10,0.310781056472347,0.34918067649664036,training_seed_or_data_batch,False,composition,4,6
P-T,DA,,,,,,False,frozen_actor_p_1,0.7313556887158785,0.014194455124396448,10,0.722801497783104,0.7395591435691086,training_seed_or_data_batch,False,composition,4,6
P-T,AN - SA,,,,,,False,source_steps_return_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,frozen_actor_p_1,-4.0378599294454975e-05,0.00016359084695765646,10,-0.00013303275746499006,6.127278323218575e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,q_bound,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,return_gain,-3.712633702692148e-05,0.00015333483858688746,10,-0.0001244302890671302,5.814397907827016e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_steps_total,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_realization_residual,-0.0004373126864650058,0.0009093932570639011,10,-0.0010610947625974434,-5.8674531121794154e-06,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,direction_loss,0.000472406985068375,0.000770238022903967,10,-2.2946514679175714e-06,0.0009190855138575367,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,frozen_actor_p_0,1.7475677006717483e-05,6.314038987614246e-05,10,-1.600224143571971e-05,5.765347231073328e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,direction_check_score,-0.0001181874915537763,0.001878271523587264,10,-0.001245117233046831,0.0009296786661070238,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,return_check_gain,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_direction_error,-0.00012665217721954158,0.00023417614868195748,10,-0.00026634580417202864,4.788210662748199e-06,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,transport_error_upper_bound,-0.001048136106428688,0.001988319400511506,10,-0.0024081499611195312,-6.205388839274003e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,normalized_derivative_lower_bound,0.0005235856935780374,0.0009051874858993609,10,2.5732257522275565e-05,0.0010925833074360318,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,eta,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,forward_kl_training,-1.7394302746346704e-10,1.3759236622990386e-09,7,-1.0618990461030598e-09,8.564264023034605e-10,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_normalized_path_derivative,-0.00017296443993115377,0.0007178244336982504,10,-0.0005798889535665407,0.00027395482243219876,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,direction_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_path_derivative,-0.00034592887986230754,0.0014356488673965009,10,-0.0011597779071330814,0.0005479096448643975,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,target_direction_error,-7.962992343186135e-05,0.00022062734665780672,10,-0.00021313865711628657,3.5148142670614556e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,attempts,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,return_check_standard_error,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,return,-3.712633702692148e-05,0.00015333483858688746,10,-0.0001244302890671302,5.814397907827016e-05,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,source_steps_return_check,-14.4,15.910862816188052,10,-25.6,-6.4,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,frozen_actor_p_1,-0.02108390539365875,0.01348380384862564,10,-0.02863119400456744,-0.013046882044720062,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,return_gain,-0.031017593941020626,0.02123193740901061,10,-0.043149605095900816,-0.018800436424654364,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,source_steps_total,-6.4,15.910862816188052,10,-17.6,1.6,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,frozen_actor_p_0,-0.031028151482590936,0.031955475539934976,10,-0.048265413385688745,-0.010509608136532577,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,return_check_gain,-0.14285714285714285,0.27337180333228017,7,-0.32738095238095244,0.03818452380952332,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,eta,-0.0009999999999999996,0.04724639903973871,10,-0.031,0.025,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_normalized_path_derivative,-0.17551901953132648,0.03902942937511939,10,-0.19968354230137364,-0.15240545077637646,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,target_path_derivative,-0.35103803906265296,0.07805885875023878,10,-0.3993670846027473,-0.3048109015527529,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,attempts,-0.9,0.9944289260117533,10,-1.6,-0.4,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,return_check_standard_error,-0.20850667368011613,0.3347321098052535,7,-0.44367139764041397,0.008076083313543045,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - DA,,,,,,False,return,-0.031017593941020626,0.02123193740901061,10,-0.043149605095900816,-0.018800436424654364,paired_training_seed_or_data_batch,False,normalized,4,2
P-T,AN - SA,,,,,,False,source_steps_return_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,frozen_actor_p_1,-4.0378599294454975e-05,0.00016359084695765646,10,-0.00013303275746499006,6.127278323218575e-05,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,q_bound,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,return_gain,-7.425267405384295e-05,0.00030666967717377493,10,-0.0002488605781342604,0.00011628795815654032,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,source_steps_total,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,source_realization_residual,-0.0004373126864650058,0.0009093932570639011,10,-0.0010610947625974434,-5.8674531121794154e-06,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,direction_loss,0.000472406985068375,0.000770238022903967,10,-2.2946514679175714e-06,0.0009190855138575367,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,frozen_actor_p_0,1.7475677006717483e-05,6.314038987614246e-05,10,-1.600224143571971e-05,5.765347231073328e-05,paired_training_seed_or_data_batch,False,normalized,4,4
P-T,AN - SA,,,,,,False,direction_check_score,-0.0001181874915537763,0.001878271523587264,10,-0.001245117233046831,0.0009296786661070238,paired_training_seed_or_data_batch,False,normalized,4,4
