seed,method,sample_episodes,requested_kl,dataset_sha256,q_0,q_1,reachable,eta,actual_kl,candidate_p_0,candidate_p_1,return_gain,normalized_derivative
1005,SA,2048,0.0003,ce79a571defd4042d2d7277a1ffcf90969152f836dd64d5c28c39640133309ef,0.09047111241045377,0.35069022389447174,True,0.09669334654383696,0.0003000000000000193,0.30368694819497394,0.714046052224769,0.026548396072963998,0.06545313184960766
1005,SA,2048,0.001,ce79a571defd4042d2d7277a1ffcf90969152f836dd64d5c28c39640133309ef,0.09047111241045377,0.35069022389447174,True,0.177193925746008,0.0010000000000000174,0.3067758601670615,0.7254339578013598,0.05041799194973429,0.06545313184960766
1005,DA,2048,0.0001,ce79a571defd4042d2d7277a1ffcf90969152f836dd64d5c28c39640133309ef,1.3797658325822293,1.0935305500238877,True,0.012684280035620613,0.00010000000000002559,0.30740162082542727,0.7057931585794426,0.012094554694832116,0.2262262621811917
1005,DA,2048,0.0003,ce79a571defd4042d2d7277a1ffcf90969152f836dd64d5c28c39640133309ef,1.3797658325822293,1.0935305500238877,True,0.021965412987508037,0.00030000000000000165,0.3128812063530053,0.7099904283617077,0.021724648673270897,0.2262262621811917
1005,DA,2048,0.001,ce79a571defd4042d2d7277a1ffcf90969152f836dd64d5c28c39640133309ef,1.3797658325822293,1.0935305500238877,True,0.04008887221106534,0.001000000000000003,0.3237324567024365,0.718083448093478,0.04242626592583043,0.2262262621811917
1006,AN,2048,0.0001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.051847859075453105,0.35922800750681183,True,0.05521732606248127,0.00010000000000001535,0.3012037933060578,0.708264301386553,0.014985355797591082,0.06622358252099704
1006,AN,2048,0.0003,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.051847859075453105,0.35922800750681183,True,0.09582696720886477,0.00030000000000002334,0.3020908758361792,0.7142560377497925,0.02644662687453625,0.06622358252099704
1006,AN,2048,0.001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.051847859075453105,0.35922800750681183,True,0.17564340187681335,0.00100000000000001,0.3038387055374353,0.7258145658814439,0.049981787322057825,0.06622358252099704
1006,SA,2048,0.0001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.05342171223925166,0.3711228995466214,True,0.05344951982889484,0.00010000000000000884,0.3012006212661857,0.7082646033732228,0.014985079280834979,0.06841352061248226
1006,SA,2048,0.0003,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.05342171223925166,0.3711228995466214,True,0.09275904922887342,0.00030000000000000496,0.3020853622475396,0.7142565589302063,0.026445900197556105,0.06841352061248226
