experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,forward_kl_validation,9.246866569254203e-05,2.387234835549374e-05,20,8.226861154859126e-05,0.00010226226869674911,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,forward_kl_exact,9.24133514210376e-05,2.377328319392094e-05,20,8.236191034333935e-05,0.00010234369375905341,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,old_new_kl,0.00025850691479954827,4.1083848199121704e-05,20,0.0002410211791443884,0.00027661355700110685,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,direction_realization_residual,0.018587606918897846,0.0048000021662857615,20,0.016558950043794617,0.02059366255584112,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,seconds,0.017964104987913742,0.0033802160191867565,20,0.016631649993651083,0.01956712123763282,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,candidate_p_0,0.31049719085659505,0.0008573473614877311,20,0.31012687470127304,0.3108680047129346,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,candidate_p_1,0.710290163564254,0.0008244756925745744,20,0.7099335148730301,0.7106464600229426,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,actual_return_gain,0.021548452198947,0.001885485031335536,20,0.020739700251876502,0.02236800660140548,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,projected_direction_derivative,0.2019747690754569,0.016308155313049952,20,0.19501002592238864,0.20904406106306947,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,realized_path_derivative,0.19974564360174024,0.016333826161062028,20,0.1927141570730958,0.20682716885480382,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,forward_kl_training,9.238921020753486e-05,2.3680888779256897e-05,20,8.23408978185872e-05,0.00010231132491666263,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,forward_kl_validation,9.246048345034354e-05,2.387744331206912e-05,20,8.225982971517722e-05,0.00010225300938899147,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,forward_kl_exact,9.240881680249473e-05,2.3773451751479894e-05,20,8.235699869491772e-05,0.00010233808404144375,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,old_new_kl,0.0002589691336531813,4.1617624109441195e-05,20,0.00024138208802016223,0.00027723433014829326,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,direction_realization_residual,0.01858564490823588,0.004799788690743374,20,0.01655720288358959,0.020590547648114854,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,seconds,0.17016340998816304,0.014296468867353508,20,0.1640508065074391,0.17629930683760905,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,candidate_p_0,0.3105059904324038,0.0008671055315222644,20,0.3101329358309356,0.31088206585617956,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,candidate_p_1,0.7102985927924753,0.0008338023157820767,20,0.7099394155721607,0.7106599357749923,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1000,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
